product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,expiry_date,taxable,stock_bought,stock_sold,stock_expired,price_per_unit,category_id,status
1822,RICOLA LOZ BAG XST ICY MENTHOL WAL 75G,Ricola,160656,4.99,36602335837,3,75 grams,,2026-07-20,t,13,10,0,3.11,138,t
466,ALWAYS PANTILINERS XTRA PROTECT 3IN1 XLONG 48,"",150527,14.99,37000543015,1,48 ct,"",,t,1,0,0,9.41,127,t
465,ALWAYS ULTRA THIN SIZE 3 EXTRA LONG SUP UNSCENT 38,"",186614,18.99,37000899082,0,38 ct,"",,t,1,1,0,12.99,127,t
692,BAND-AID FABRIC FLEXIBLE 80,"",300947,10.99,62600130464,10,80 bandaids,check this,,t,15,5,0,6.22,141,t
305,BAND-AID KNUCKLE & FINGER TIP 20,"",977926,8.99,381370044529,0,20 Patches,Adhesive Bandages Knuckle Fingertip,,t,0,0,0,4.99,141,t
691,BD NANO PRO PEN NEEDLE ULTRAFINE 4MM 32G 100/BOX,"",131348,69.99,382903205554,0,100ct,"",,t,0,0,0,39.27,116,t
1487,CANESTEN COMBIPACK TREATMENT 3DAYS,"",151161,25.99,56500025395,7,30g,"",2027-06-30,t,7,0,0,15.76,127,t
1425,CANESTEN COMBIPACK TREATMENT 500MG 1DAY,"",160391,27.99,56500025371,1,10g,"",2027-08-31,t,1,0,0,16.71,127,t
1403,CERAVE LOT MOISTURIZING ULTRA LIGHT SPF30 50ML,"",134089,23.99,3606000511323,0,50mL,"",,t,0,0,0,14.78,123,t
336,COLACE GLYCERIN SUPP ADULT 24,"",96478,7.99,664985010029,7,12 ct,"",2027-09-30,t,8,1,0,4.78,121,t
259,DEEP RELIEF ICE COLD GEL 255G,"",633750,12.99,57521004512,0,255g,"Muscle and Joint Pain Relief, Reduces Inflammation - Ice Pain Relief Gel",,t,0,0,0,8.15,120,t
1242,DEPEND FIT BRIEF MAX PROTECTION W/TABS LG 16,"",54392,39.99,36000193176,0,16 pads,"",,t,0,0,0,21.98,137,t
2,DRIVE TOILET SUPPORT RAIL,"",10000,39.99,822383252841,0,1 rail,"",,f,1,1,0,36.05,137,t
1431,FLORASTOR DAILY CAPS 50,"",188703,49.99,704142000859,0,50 caps,"",,t,0,0,0,30.01,128,t
435,JJ BABY PD VITAMIN E ALOE 623G,"",149241,8.99,62600114358,1,623 g,"",,t,1,0,0,5.57,117,t
744,MAGNESIUM BISGLYCINATE CAPS VEGET 200MG 120 WEBBER,"",157674,24.99,625273036947,4,120caps,"",,t,12,8,0,14.54,114,t
745,MAGNESIUM OXIDE TB 420MG 90 JAMP,"",161072,21.99,622082283227,0,90tabs,"",,t,0,0,0,13.17,114,t
1231,MATTRESS PROTECTORS VINYL ZIPPER TWIN,"",288957,20.99,775757454504,2,1 pad,"",,t,2,0,0,11.20,115,t
496,MKO PF SLEEVE - MED,"",0,0.00,738435173296,1,1,"",,t,1,0,0,0.00,135,t
480,NASAL ASPIRATOR,"",306464,4.99,58542010278,1,1 Aspirator,"",,t,1,0,0,2.28,129,t
479,NASAL ASPIRATOR INFANT,"",220798,4.99,63636900342,2,1 Aspirator,"",,t,2,0,0,3.07,117,t
1534,NEUTROGENA WIPES ALL IN ONE 25,"",102792,16.99,62600965004,9,25 clothes,"",,t,12,3,0,10.34,143,t
1496,NIVEA LIP BALM PEARLY SHINE DUO 2X4.8G,"",147239,5.99,56594014091,0,2 sticks,"",,t,0,0,0,3.54,143,t
301,OZONOL OINT 60G,"",137563,17.99,825422000038,3,30g,"",2026-10-31,t,5,2,0,10.46,141,t
1,PCP RING CUSHION MEDIUM 16IN,"",233NV,39.99,48503623319,0,1 cushion,"",,f,1,1,0,1.00,137,t
478,PHARMASCIENCE DROPPER PS220,"",0,1.99,63636220341,2,1 Dropper,"",,t,4,2,0,0.00,115,t
1154,Q-TIPS COTTON SWABS 400,"",182907,8.99,65656222206,3,400 tips,"",,t,6,3,0,5.09,143,t
635,ROYALRED KRILL OIL SOFTGELS 500MG 60 WEBBER,"",42930,29.99,625273033908,0,60ct,"",,t,0,0,0,18.35,114,t
458,TENA MEN ABSORBENT GUARDS 10,"",81983,11.99,768702507011,4,10 ct,"",,t,4,0,0,7.09,115,t
1259,TENA PADS MEN 20,"",69357,23.99,768702506007,0,20 pads,"",,t,0,0,0,14.24,115,t
454,TENA PROTECTIVE UNDERWEAR ULT LG 13,"",119890,29.99,768702723206,0,13 ct,"",,t,0,0,0,16.26,115,t
453,TENA SENSITIVE CARE PADS REG 10,"",138848,11.99,768702497008,3,10 ct,"",,t,3,0,0,7.09,115,t
459,TENA SENSITIVE CARE PADS ULTIMATE OVERNIGHT 28,"",88395,35.99,768702542821,3,28 ct,"",,t,3,0,0,22.35,115,t
463,TENA SENSITIVE CARE PADS ULTRA THIN REG 30,"",138049,11.99,768702451000,5,30 units,"",,t,5,0,0,7.09,115,t
462,TENA SENSTIVE CARE PADS HEAVY LONG 39,"",88392,34.99,768702542951,3,13 ct,"",,t,3,0,0,22.35,115,t
451,UNDERPAD QUILTED WHITE/BEIGE 24X36,"",786087,25.99,775757601809,5,13 ct,"",,t,5,0,0,11.19,115,t
452,UNDERPAD REUSABLE 87X188CM,"",397166,35.99,775604018828,2,13 ct,"",,t,2,0,0,27.39,115,t
1494,VASELINE LIP THERAPY ALOE 2X4.8G,"",156825,6.99,850005911753,0,1 stick,"",,t,0,0,0,4.00,143,t
300,OZONOL ANTIBIOTIC PLUS OINT 30G,"",133997,12.99,825422000014,0,30g,"",,t,2,2,0,7.81,125,t
226,ROBITUSSIN DM COUGH CONTROL SYR 250ML,"",41889,22.99,62107468008,2,250 ML,"",,t,2,0,0,13.80,118,t
468,ALWAYS RADIANT PANTY LINER RG UNSCENTED 48,"",74517,8.99,37000928638,0,48 Liners,"",,t,3,3,0,5.25,127,t
1399,ASPIRIN TB COATED DAILY LOW DOSE 81MG 180,"",589754,31.99,56500355133,11,180 tabs,"",,t,12,1,0,18.66,119,t
449,VASELINE PETROL JELLY UNSCENT JAR 375G,"",642728,8.99,65656912886,12,375 g,"",,t,14,2,0,6.10,143,t
431,DDROPS BABY 400IU/DROP 90,"",821660,18.99,851228000071,2,2.5 ml,Vitamin D drops for Babies,2028-12-01,t,5,3,0,10.94,117,t
668,ASCENSIA MICROLET LANCETS COLORED 200,"",0,0.00,629322065506,18,200ct,"",,t,20,2,0,11.29,116,t
446,VASELINE PETROL JELLY BABY FRESH SCENT 375G,"",642827,8.99,65656913074,2,375g,"",,t,7,5,0,6.10,143,t
457,TENA ULTRAFLUSH SCENTED WASHCLOTHS 48,"",73236,11.99,768702657266,5,48 Cloths,"",,t,5,0,0,7.38,115,t
448,VASELINE PETROL JELLY UNSCENT POT 215G,"",642850,6.99,65656912909,11,215 g,"",,t,17,6,0,4.59,143,t
447,VASELINE PETROL JELLY JAR 100G,"",505842,4.99,65656201218,5,100 g,"",,t,12,7,0,3.43,143,t
481,HEALTH ONE DIGITAL THERMOMETER W/10 SECOND READ,"",0,18.99,627980500377,6,1 Thermometer,"",,t,12,6,0,0.00,133,t
1539,3M MICROPORE 3X10,"",0,3.99,16940334006,0,1 roll,$24 for box,,t,0,0,0,0.00,141,t
1537,3M TRANSPORE 1X10,"",0,1.99,474056,0,1 roll,$24 for box,,t,0,0,0,0.00,141,t
1538,3M TRANSPORE 2X10,"",0,3.99,16940343008,0,1 roll,$24 per box,,t,0,0,0,0.00,141,t
2216,AERIUS - DESLORATADINE 5MG - 40 TABS NON-DROWSY,"","",34.99,05654737,1,40 TABS,"",2027-03-31,t,1,0,0,,129,t
2214,AERIUS 5MG TB 10,"",2243919,14.99,056219324109,6,10 TABS,"",2026-12-31,t,6,0,0,10.57,129,t
1507,ALEVE 220MG CPLT 6,"",164027,4.99,56500371935,3,6 caplets,"",,t,4,1,0,2.27,142,t
1610,ALWAYS DISCREET LINER LIGHT LONG 111,"",103094,26.99,37000927419,2,111 liners,#2 size,,t,2,0,0,16.31,127,t
1611,ALWAYS DISCREET PAD MODERATE LONG 54,"",60018,32.99,37000887072,5,54 pads,Size 4 Moderate Long,,t,6,1,0,20.06,127,t
1520,AVEENO BALM ECZEMA ITCH-RELIEF 311G,"",95039,37.99,62600964632,0,311g,"",2026-04-30,t,1,1,0,22.98,123,t
1671,CANESORAL COMBIPACK CR 15G + CAPS 1,"",146131,34.99,56500371072,2,1,"",2027-02-28,t,2,0,0,20.07,127,t
1517,CERAVE CLEANSER HYDRATING 355ML,"",147367,20.99,3606000537590,2,355ml,"",,t,2,0,0,12.76,123,t
1268,CHAMPION PROFESSIONAL QUALITY INDUSTRIAL BELT - MEDIUM,"",0,89.99,60553405080,2,1 support,BRACES,,t,2,0,0,0.00,135,t
1314,CHAMPION PROFESSIONAL QUALITY LIGHTWEIGHT INDUSTRIAL BELT,"",208,89.99,48503020859,1,1 brace,BRACES,,t,1,0,0,0.00,135,t
1851,CYSTOPLUS PD CRANBERRY 6X5.6G,"",4485,22.99,625972013225,12,6 sachets,"",2027-12-31,t,12,0,0,14.13,127,t
1389,DIGEST ENZYME FOR PROTEIN&CARB TB 90 WEBBER,"",212985,10.99,625273032017,2,90 tabs,Optimal Support for gas reduction and indigestion,2028-11-30,t,2,0,0,5.88,114,t
1522,DR SCHOLL PLANTAR FASCIITIS MEN INSOLES,"",163032,25.99,888853001869,0,1 pair,"",,t,1,1,0,15.18,126,t
748,DR TEALS EPSOM SALTS FRAGRANCE FREE 1.81KG,"",183042,54.99,811068016243,2,1.36kg / 3 lbs,"",,t,7,5,0,35.41,111,t
1532,"HEALTH ONE 3 IN 1 PILL SPLITTER, CRUSHER, STORAGE","",0,9.99,627980112402,0,1 dev,"",,t,0,0,0,0.00,133,t
1158,HEALTH ONE ANTI-NAUSEA,"",27,14.99,66000020912,5,100 ct,"",,t,10,5,0,0.00,133,t
264,HEALTH ONE MUSCLE AND BACK PAIN RELIEF IBYUPROFEN + METHOCARBAMOL,"",165549,12.99,66000021049,3,18 Tabs,"",2026-06-30,t,6,3,0,0.00,133,t
1596,KIT COTTON BALLS 300,"",46148,3.99,771058601500,10,300,"",,t,13,3,0,1.67,143,t
1548,MANSFIELD VINYL GLOVES PD FREE LG BX 100,"",165444,19.99,58542700797,0,100 gloves,"",,t,0,0,0,10.07,115,t
1547,MANSFIELD VINYL GLOVES PD FREE MD BX 100,"",0,19.99,58542700780,0,100 gloves,"",,t,0,0,0,10.07,115,t
1786,MHC HYDROCORTISONE 1% CREAM 45G,"",156385,10.99,629323290457,6,45 grams,"",2026-06-30,t,14,8,0,0.00,123,t
1543,MKO HEEL THAT PAIN - LARGE,"",0,39.99,857858000023,1,1 support,"",,t,1,0,0,0.00,135,t
1544,MKO HEEL THAT PAIN - MED,"",0,39.99,857858000016,1,1 Pair,"",,t,1,0,0,0.00,135,t
1546,MKO PF SLEEVE LARGE,"",PC4750,34.99,738435173289,4,1 pair,"",,t,4,0,0,0.00,135,t
2219,"NEBULIZER KIT CHILD MASK 7"" TUBING","",68686868,5.99,775757055305,4,1 MSK,"",,t,4,0,0,4.20,142,t
1498,NIVEA HYDRO CARE DUO 2X4.8G,"",31319,5.99,72140000073,12,2 sticks,"",,t,13,1,0,3.54,143,t
1495,NIVEA MEN CARE ACTIVE LIP BALM DUO 2X4.8G,"",147242,5.99,56594013971,0,2 sticks,"",,t,0,0,0,3.54,143,t
1899,OVOL ULTRA STRENGTH SOFTGEL 180MG 32,"",34496,12.99,58738666449,2,32 capsules,"",2027-11-30,t,2,0,0,7.65,144,t
1530,PHA PILL BX DLY,"",0,2.99,63636009182,1,1 box,"",,t,1,0,0,1.57,115,t
1531,PHA PILL REM DLY,"",324640,3.99,63636100346,1,1 box,"",,t,4,3,0,1.60,115,t
1533,PHA PILL SPLITT,"",0,9.99,63636073459,0,1 splitter,"",,t,0,0,0,6.00,115,t
2217,ROBAX PLATINUM CPLT 18,"",2247147,21.99,062107417105,1,18 CPT,"",2028-03-31,t,1,0,0,15.70,120,t
1509,ROCHE POSAY CICAPLAST BAUME LIPS B5 7.5ML,"",99495,17.99,30106659,0,7.5ml,"",,t,0,0,0,10.08,143,t
1542,TYLENOL SUSP CHILD BUBBLE GUM 100ML,"",649541,12.99,62600143785,7,100ml,"",,t,7,0,0,7.15,117,t
2221,TYLENOL SUSP DYE FREE CHERRY 100ML,"",2046040,12.99,064541319045,1,100ML,"",2027-08-31,t,1,0,0,7.15,118,t
1549,ULTICARE MINI PEN NEEDLES,"",0,49.99,357515000149,0,100 needles,"",,t,0,0,0,0.00,116,t
1550,ULTICARE PEN NEEDLE 32GX4MM 100,"",23597,54.99,357515005434,2,1 case,"",,t,2,0,0,30.98,116,t
1764,VAGISIL PEACH BLOSSOM DRY FEMININE WASH 125ML,"",133393,6.99,11509160577,2,73g,"",,t,2,0,0,3.92,127,t
1770,VAGISIL WIPES FEMININE 20,"",35910,10.99,11509160034,2,20 wipes,"",,t,2,0,0,5.92,127,t
1515,VASELINE PETROL JELLY TUBE 50G,"",10686,4.99,65656201508,2,50g,"",,t,5,3,0,3.35,143,t
630,VITAMIN E 400IU BONUS WEB 90+30,"",622837,17.99,625273038002,2,120ct,"",,t,3,1,0,10.72,114,t
1513,NEILMED GENTLE MIST SALINE 177ML,"",334128,14.99,705928201019,2,1 can,"",,t,2,0,0,8.35,129,t
1862,IODINE TINTED 2.5% 25ML ATL,"",155556,4.99,68625150838,3,25ml,"",2028-03-31,t,4,1,0,2.65,141,t
1524,TYLENOL CHILD CHEWABLE TB GRAPE 160MG 2X20,"",115100,18.99,62600263643,2,20 X2,"",,t,2,0,0,12.89,117,t
477,HEALTH ONE GLASS DROPPERS,"",0,2.99,627980500803,8,2pk,"",,t,8,1,0,0.00,133,t
2220,GLUCOS/CHOND&MSM TB BONUS 90+30,"",8881881,26.99,625273038354,1,120 TABS,"",2028-08-31,t,2,1,0,19.84,114,t
1523,GLYSOMED HAND CR UNSCENT 50ML,"",68650,4.99,41388000596,3,50ml,"",,t,4,1,0,2.68,123,t
1876,VAGISIL WASH SPRING LILAC 360ML,"",185844,9.99,11509218148,7,360ml,"",,t,8,1,0,5.93,127,t
394,HEALTH ONE ASA 81MG,"",0,11.99,57606117823,7,150 ct,"",2027-04-30,t,13,6,0,0.00,133,t
500,FINGER COTS LATEX ASSORTED 24,,293233,5.99,63636002145,1,1,,,t,3,2,0,3.00,141,t
2039,FIRST AID TRAVEL KIT,Mansfield,0,6.99,58542561909,4,1,,2027-10-31,t,4,0,0,3.02,141,t
1480,"SELF ADHERING ELASTIC BANDAGE 1""X15'",FormAid,329870,2.29,775604078211,37,1 roll,,,t,42,5,0,1.26,141,t
513,PURELL ALOES 236ML,Purell,20763,6.99,73852402193,8,236 g,,2026-12-27,t,10,2,0,3.78,141,t
693,PURELL PUMP,Purell,1010101,4.99,235780140370,0,236g,check this,,t,0,0,0,0.00,141,t
783,DEXIDIN 2 SOL TINTED 115ML ATL,Atlas,675280,6.99,68625179969,0,115mL,,,t,0,0,0,4.18,141,t
785,SODIUM CHLORIDE 0.9% IRRIGATION USP 500ML,Baxter,164578,8.99,85412676654,8,500mL,,2027-08-30,t,12,4,0,6.13,141,t
892,ELASTOPLAST WOUND SP 100ML,Elastoplast,167394,11.99,56594015227,0,100mL,,,t,0,0,0,5.31,141,t
1478,"BAND-AID JJ PAPER TAPE 1""X10YD",BandAid,978106,9.99,381370048817,1,1 roll,,,t,1,0,0,5.67,141,t
1481,DEXIDIN 2% DET PUMP LIQ 450ML ATL,Atlas Laboratories,547984,10.99,68625179938,0,450ml,,,t,0,0,0,5.88,141,t
1485,OPTION+ HAND SANITIZER ALOE VERA 250ML,Option+,79760,5.99,771290021586,2,250ml,,,t,2,0,0,3.66,141,t
1477,HEALTH ONE FABRIC BANDAGES,Health one,0,4.99,627980500421,0,40 bandaids,,,t,1,1,0,0.00,141,t
2102,ALEVE CPLT 220MG 24,,,9.99,56500359889,2,24,,,t,4,2,0,5.25,142,t
2103,ALEVE LIQ GEL 220MG 20,,,11.99,56500362629,0,20,,,t,2,2,0,6.27,142,t
1776,VEGAN EBM FER 90 CAPSULES,,148916,88.99,859133001022,1,90 capsules,,,t,1,0,0,0.00,142,t
1607,IMAX POLYSACCHARIDE IRON COMPLEX+VIT C+B12 CAPS 30,,191970,26.99,55668050607,2,30 capsules,,,t,4,2,0,15.98,142,t
1698,ZONNIC BLUE PPMNT 4MG 24,,196630,16.99,59300074358,8,24,,,t,16,8,0,10.31,142,t
464,ALWAYS ULTRA THIN PADS SIZE 2 LONG SUPER 24,Always,0,11.99,30772033357,0,24 ct,,,t,0,0,0,5.00,142,t
679,A&D PULSE OXIMETER UP-200CN,LifeSource,170585,49.99,93764604157,5,1,,,t,5,0,0,27.66,142,t
1345,HEMEBOOST HEME IRON TB 60,Pharmaris,165842,49.99,628110761514,3,60 tabs,,,t,8,5,0,26.91,142,t
1412,LORATADINE TB 10MG 30 APC,Apothecare,366062,13.99,771313243391,1,30 tbs,fast relief for hay fever,,t,3,2,0,7.92,142,t
1554,ALEVE ARTHRITIS CPLT 220MG 170,Aleve,157788,34.99,56500371720,1,170 caps,,,t,1,0,0,20.85,142,t
1536,IODINE TINCTURE 5% 25ML,Galenova,69429,6.99,808405062032,0,25ml,,,t,0,0,0,4.57,142,t
1553,PLAN B TB 1.5MG CONTRACEPTIVE 1,plan,171617,34.99,369536000022,0,1 tab,,,t,0,0,0,19.01,142,t
1556,HABITROL PATCH 7MG 7,Habitrol,40899,31.99,58478460970,0,patches,,,t,0,0,0,33.99,142,t
1558,FERAMAX PD 120X15MG 83G,Feramax,165223,44.99,891339001260,2,83g,,,t,2,0,0,28.18,142,t
1559,FERAMAX PD MAINTENANCE 45MG TB CHEWABLE 30,Biosyent,180326,34.99,891339001512,6,30 tabs,,,t,6,0,0,21.94,142,t
1552,EBMFER IRON THERAPY CAPS 100MG 30,EBM,192854,34.99,859133001015,4,30 caps,,,t,4,1,0,20.45,142,t
1557,HEALTH ONE FERROUS GLUCONATE 324MG,Health One,165794,8.99,66000020998,8,100 tabs,,,t,8,0,0,0.00,142,t
1561,PALAFER SUSP 20MG/ML 100ML,Palafer,36780,17.99,870944000189,2,100ml,,,t,2,0,0,11.50,142,t
1555,FERAMAX PD 150MG CAPS 30,Biosyent,155208,28.99,891339001246,17,30 caps,,,t,22,5,0,20.72,142,t
1562,POLYRIDE-FE 350MG CAPS 100,Polyride,0,89.99,774536222020,0,100 caps,,,t,0,0,0,52.16,142,t
1568,BAUSCH & LOMB LUMIFY EYE DROPS REDNESS REL 3.5ML,Bausch + lomb,172792,22.99,310119022986,0,3.5ml,,,t,0,0,0,13.26,142,t
1570,LENOLTEC #1 CODEINE CPLT 300-8-15MG 100 RATIO,Teva,0,19.99,64589001926,0,100 caps,,,t,2,2,0,8.46,142,t
1565,MURO 128 OINT 5% 3.5G,Bausch + Lomb,845396,18.99,10119014386,5,3.5g,,,t,8,3,0,12.82,142,t
1564,FERROUS SULFATE TB 300MG 100 WAMPOLE,Wampole,810135,14.99,63806144163,1,100 tabs,,,t,1,0,0,10.19,142,t
1369,SECARIS NASAL GEL 5G,,1010,3.99,57606180551,0,5g,,,t,0,0,0,2.21,142,t
1574,HYLO DUAL INTENSE LUBRICATING EYE DROPS 10ML,Candor Vision,163941,79.99,834104019138,4,10ml,,,t,4,0,0,51.94,142,t
1569,LENOLTEC #1 CODEINE CPLT 300-8-15MG 200 RATIO,Teva,0,29.99,64589001919,0,200 caps,,,t,2,2,0,16.91,142,t
1563,POLYRIDE-FE ULTRA VIT C & B12 CAP 30,Polyride,0,29.99,774536222037,2,30 caps,,,t,2,0,0,17.35,142,t
1793,ABREVA 2G,Abreva,807354,28.99,60815015606,0,2 grams,,,t,0,0,0,17.09,142,t
1842,FERROUS SULFATE 0-24MONTHS 75MG/ML 50ML JAMP,Jamp,475269,16.99,622082280677,0,50 ml,,,t,0,0,0,10.21,142,t
2166,STREPSILS LOZ HONEY&LEMON 36,"",203754,12.99,363824992242,3,36 lozenges,"",2027-01-31,t,6,3,0,7.78,138,t
1486,SUDOCREM CR DIAPER RASH 250G,"",186932,18.99,624721510060,3,250g,"",,t,6,3,0,11.02,123,t
1567,MAG GLYCINATE,Metagenics,0,45.99,755571400901,1,120 tabs,,,t,2,1,0,0.00,142,t
1732,BI-PEGLYTE PD PREP KIT 1,,30431,42.99,625972992353,3,2 sachets,,,t,8,5,0,26.78,142,t
1581,HYLO EYE DROPS LUBRICATING 10ML,Candor Vision,800805,59.99,834104006312,8,10ml,,,t,8,0,0,35.92,142,t
1589,ZONNIC GREY MINT 4MG 24,,186464,16.99,59300068227,15,24 pouches,,,t,41,27,0,10.31,142,t
1482,DEXIDIN 4% DET LIQ 115ML ATL,Atlas,131684,6.99,68625179310,6,115ml,,2027-08-31,t,7,1,0,3.70,141,t
1582,OCUNOX EYE OINTMENT 5G,Candor Visionn,149135,23.99,834104009214,12,5g,,2028-03-01,t,17,5,0,14.37,142,t
1573,HYLO EYE DROPS GEL LUBRICATING 10ML,Candor Vision,149141,69.99,834104006329,20,10ml,,,t,22,2,0,47.52,142,t
677,A&D BPM TALKING WRC 22-42CM UA-1030TCN,Lifesource,17569,139.99,93764602948,21,1, ,,t,26,5,0,78.40,142,t
1551,FERROUS FUMARATE CAPS 300MG 30 JAMP,Jamp,94155,6.99,622082282886,4,30 caps,,,t,4,0,0,3.17,142,t
1879,LIDODAN OINT 5% 35G,Odan,494666,15.99,776097117357,2,36g,,2029-01-31,t,2,0,0,9.45,142,t
1905,EMLA PATCH 2X1G,aspen,164475,12.99,678045000363,8,2,,2026-08-31,t,12,4,0,8.82,142,t
1566,POLYSPORIN PINK EYE DROP 15ML,Polysporin,54844,24.99,62600961907,6,15ml,,,t,8,3,0,15.15,142,t
1648,ALEVE PM NIGHTTIME CAPS 20,,90152,15.99,56500366214,0,20 caplets,,,t,0,0,0,8.87,142,t
1605,CLEARBLUE PREGNANCY VISUAL TEST EARLY DETEC CB14 3,,195452,20.99,633472602436,0,3 tests,,2027-09-30,t,0,0,0,12.44,142,t
1606,CLEARBLUE PREGNANCY VISUAL TEST EARLY DETEC CB14 2,,195456,14.99,633472602467,2,2 tests,,,t,2,0,0,9.01,142,t
1923,CHAPSTICK BLISTER CARD CHERRY 4G,,852251,2.99,62107817417,6,1,,,t,6,0,0,1.68,143,t
1924,CHAPSTICK BLISTER CARD RG 4G,,852244,2.99,62107813211,3,1,,,t,3,0,0,1.68,143,t
1633,BLISTEX LIP MEDEX VALUE 11G,,410274,5.99,41388002187,8,11g,,,t,9,1,0,3.48,143,t
1771,VASELINE LIP THERAPY CUTIE CR BRULEE 7G,,190301,4.99,305210464728,0,7 grams,,,t,0,0,0,3.02,143,t
19,VASELINE INTENSIVE CARE COCOA BUTTER 295ML,,16239,11.99,305210180093,3,295ml,,,t,4,1,0,7.32,143,t
1497,NIVEA LIP ESSENTIAL DUO PACK 2X4.8G,,17428,5.99,56594850590,0,2 sticks,,,t,2,2,0,3.54,143,t
1508,VASELINE PETROLEUM JELLY COCOA BUTTER 215G,,25599,6.99,65656255778,3,215g,,,t,8,5,0,4.59,143,t
482,CUTEX ULTRA-POWERFUL NAIL POLISH REMOVER 200ML,CUTEX,104040,3.99,309971370281,8,200ML,,,t,13,5,0,2.14,143,t
483,CUTEX STRENGTH-SHIELD NAIL POLISH REMOVER 200ML,CUTEX,104099,3.99,309971370267,1,200ML,,,t,1,0,0,2.14,143,t
1535,Q-TIPS COTTON SWABS 170,Q-Tips,560185,4.99,65656913500,7,170 tips,,,t,8,1,0,2.57,143,t
1587,VASELINE LIP THERAPY ORIGINAL 2X4.8G,,156824,6.99,850005911746,0,2 pk,,,t,1,1,0,4.00,143,t
1161,NIVEA LIP CARE VANILLA BUTTERCREAM DUO 2X4.8G,,27,5.99,56594013292,12,2 sticks,,,t,12,0,0,3.54,143,t
1960,TUMS FRUIT ROLL EXTRA STRENGTH,,,1.29,6892330,7,12,Tums XS fruit roll,,t,8,1,0,0.70,144,t
1959,TUMS ROLL MINT,,,1.00,6891331,5,12,Tums Roll,,t,6,1,0,0.75,144,t
2211,PEPTO BISMOL LQ 230,,2097079,11.99,56100005049,2,230ml,,,t,2,0,0,6.09,144,t
1468,TUMS PEPPERMINT 500MG - REGULAR STRENGTH,,30791,8.99,6892136,0,150 ct,,,t,0,0,0,5.46,144,t
1709,TUMS ULTRA BERRY ASTD VALUE SIZE 160,,663898,16.99,68900009202,0,160 tablets,,,t,0,0,0,10.30,144,t
1416,GAVISCON XST PEPPERMINT TB 120,,163565,42.99,42037001438,0,120 Chewable tabs,,,t,0,0,0,25.97,144,t
2185,GAVISCON XST BURST TB 120,Gaviscon,183045,40.99,42037001667,2,120 tabs,,2026-12-31,t,2,0,0,25.97,144,t
2018,TUMS XFRUIT RL 3,GSK,11471,4.99,6891438,10,3,,2030-05-31,t,11,1,0,2.42,144,t
333,ALMAGEL 200MG/5ML 350ML ATL,Almagel,510810,5.99,68625179518,2,350mL,,2027-05-31,t,3,1,0,3.36,144,t
358,PHILLIPS MILK OF MAGNESIA MINT SUGAR FREE 350ML,Phillips,66101,10.99,56500602114,3,350 ml,"Constipation Relief, Cramp Free, Stimulant-free, Saline Laxative",2026-01-31,t,5,2,0,6.44,144,t
758,BEANO TB 60,Beano,38261,18.99,42037103064,2,60tabs,,2027-03-31,t,2,0,0,10.96,144,t
759,BEANO TB 30,Beano,38263,10.99,42037103057,2,30tabs,,2026-04-30,t,3,1,0,5.97,144,t
1593,GAVISCON REGULAR STRENGTH FRUIT TB 100,Gaviscon,38660,26.99,42037103262,9,100 tablets,,2026-06-30,t,9,0,0,16.18,144,t
757,ALMAGEL PLUS SUSP 25MG/5ML 350ML ATL,Almagel,552463,5.99,68625179433,3,350mL,,2027-02-28,t,5,2,0,3.55,144,t
1823,PEPTO BISMOL EXTRA CPLT 524MG 24,Pepto Bismol,182127,14.99,301490002582,16,24 caplets,,2027-01-31,t,17,1,0,8.48,144,t
2215,ADVIL COLD SINUS & FLU XST CAPS 32,"",2471604,22.99,062107005586,3,32 CPT,"",2028-04-30,t,3,0,0,16.41,118,t
469,ALWAYS INFINITY NIGHT UNSCENTED SZ4 38,"",163861,22.99,37000820253,0,38 ct,"",,t,0,0,0,14.15,127,t
667,ASCENSIA MICROLET LANCETS COLORED 100,Microlet,108120,11.99,629322065865,36,100ct,,,t,54,18,0,6.68,116,t
1200,HERSHEY GLOSETTE PEANUTS 45G,Glosette,44,1.99,68000670227,35,1 pack,,,t,40,5,0,1.43,138,t
1936,TUMS SMOOTHIES XST BERRY FUSION 140,,30676,16.99,68900009851,9,140,,2027-12-31,t,8,0,0,10.30,144,t
1914,PEPCID AC MAX STRENGTH 50,pepcid,9189,33.99,62600959492,4,50 tablets,,2028-02-29,t,6,2,0,20.76,144,t
1676,GAVISCON LIQ FRUITS 340ML,,39101,17.99,42037103347,2,340mL,,,t,2,0,0,11.03,144,t
1603,GAVISCON LIQ FRUITS 600ML,,140638,43.99,42037103194,2,600 ML,,,t,2,0,0,25.97,144,t
795,HEALTH ONE EXTRAS. IBUPROFEN 400MG,,9,14.99,66000021032,6,72caplets,,,t,10,4,0,0.00,144,t
2015,TUMS ULTRA 1000MG FRUIT ASTD TB 72,GSK,68742,8.99,6896831,2,72,,2030-03-31,t,10,8,0,5.31,144,t
1942,VASELINE LIP THERAPY CUTIE ORIGINAL 7G,,191888,4.99,305210206779,3,1,,2027-11-06,t,8,5,0,3.02,143,t
319,"BAND-AID JJ GAUZE ROLL WIDE 4""X5YD","",843938,7.99,62600125361,0,1 roll,"Minor Wound Care, Soft Padding and Instant Absorption, Large, 10 Centimeters by 4.5 Metres, 1 Count, 1 Sterile Roll, Large",,t,1,1,0,4.42,141,t
