Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,,,,product_id,name,brand,item_number,price,barcode,quantity_in_stock,unit_size,description,expiry_date,taxable,stock_bought,stock_sold,stock_expired,price_per_unit,category_id
1271,GUM 5 FLOOD SOUR STRAWBERRY 15PCS,5ive,11,1.99,64900429170,0,1 pack,,,t,0,0,0,1.96,138,,,,,,,,,,,,,,,,,,,
1247,BAR REG TURTLES  33G,Nestle,114,1.29,59800751841,0,33g,,,t,0,0,0,1.57,138,,,,,,,,,,,,,,,,,,,
1273,HERSHEY COOKIES AND CREME,Hershey's,54,1.99,6811307,0,1 bar,,,t,0,0,0,1.43,138,,,,,,,,,,,,,,,,,,,
1261,BAR REG DAIRY MILK FRUIT & NUT 42G,Cadbury,50,1.99,61200084436,0,1 bar,,,t,0,0,0,1.43,138,,,,,,,,,,,,,,,,,,,
1275,POPCHIPS CHIPS SEA SALT 142G,POP,101,4.99,82666712213,0,142g,,,t,0,0,0,3.33,138,,,,,,,,,,,,,,,,,,,
1264,BAR REG DAIRY MILK 42G,Cadbury,53,1.99,61200084450,0,1 bar,,,t,0,0,0,1.43,138,,,,,,,,,,,,,,,,,,,
1254,HI CHEW APPLE 58G,HiChew,31,2.49,851681008317,0,1 pack,,,t,1,1,0,1.67,138,,,,,,,,,,,,,,,,,,,
1232,HALLS LOZ MENTHO-LYPTUS HONEY 9PC,Halls,80592,2.49,57700011973,17,1 pack,,,t,21,4,0,1.45,138,,,,,,,,,,,,,,,,,,,
1253,HALLS COUGH TB XST 9PC,Halls,6,2.49,57700628034,0,1 pack,,,t,0,0,0,1.45,138,,,,,,,,,,,,,,,,,,,
1223,BAR REG AERO PEPPERMINT 41G,Aero,46,1.99,59800523110,0,1 pack,,,t,0,0,0,1.57,138,,,,,,,,,,,,,,,,,,,
1233,HI CHEW STRAWBERRY 58G,Hichew,142272,2.49,851681008300,0,1 pack,,,t,0,0,0,1.67,138,,,,,,,,,,,,,,,,,,,
1245,MR.BIG,Cadburt,73,1.99,6134521,28,1 bar,,,t,27,0,0,1.53,138,,,,,,,,,,,,,,,,,,,
1221,HALLS DEFENSE VITAMIN C LOZ CITRUS 9PC,Halls,538579,2.49,57700853863,0,1 pack,,,t,0,0,0,1.45,138,,,,,,,,,,,,,,,,,,,
1244,BAR REG AERO MILK 42G,Nestle,323733,1.99,59800000116,0,1 bar,,,t,0,0,0,1.57,138,,,,,,,,,,,,,,,,,,,
1230,ENSURE PLUS CHOCOLATE CAN 235ML,Ensure,814723,2.5,55325207023,0,235mL,,,t,0,0,0,1.84,138,,,,,,,,,,,,,,,,,,,
1252,HALLS NO SUGAR ADDED BLACK CHERRY 9PC,Halls,5,2.49,57700229958,0,1 pack,,,t,0,0,0,1.45,138,,,,,,,,,,,,,,,,,,,
1226,TWIZZLERS RG STRAWBERRY 90G,Twizzlers,731877,1.99,56600825024,0,90g,,,t,0,0,0,1.27,138,,,,,,,,,,,,,,,,,,,
1276,KIND BAR CHOCOLATE CHERRY 40G,KIND,118,2.49,602652170713,5,40g,,,t,12,7,0,1.49,138,,,,,,,,,,,,,,,,,,,
1279,ISOSOURCE FIBRE 1.5 CAL 250ML,Nestle,99,1.99,43900187709,0,250mL,,,t,0,0,0,2.98,138,,,,,,,,,,,,,,,,,,,
1326,THIRSTY BUDDHA COCONUT WATER SPARK/PINEAPPLE 330ML,Thirsty Buddha,99,2.99,852953001654,0,320mL,,,t,1,1,0,1.71,138,,,,,,,,,,,,,,,,,,,
1282,HERSHEY'S WHOLE ALMONDS,Hershey's,55,1.99,5663038,0,1 bar,,,t,0,0,0,0,138,,,,,,,,,,,,,,,,,,,
1283,BAR REG SKITTLES SOUR 51G,Skittles,77,1.99,58496894917,0,1 pack,,,t,0,0,0,1.39,138,,,,,,,,,,,,,,,,,,,
1285,KIND FUEL DOUBLE DARK CHOCOLATE NUT 50G,KIND,119,2.49,602652207082,0,1 bar,,,t,0,0,0,1.7,138,,,,,,,,,,,,,,,,,,,
1299,TIC TAC FRESH MINT,TicTac,37,1.99,62020025616,0,1 pack,,,t,0,0,0,0,138,,,,,,,,,,,,,,,,,,,
1300,NEILSON JERSEY MILK,Neilson,57,1.99,61200013825,0,1 bar,,,t,0,0,0,0,138,,,,,,,,,,,,,,,,,,,
1303,CADBURY MINI EGGS EVDY 90G,Cadbury,120,1.99,61200016420,0,90g,,,t,0,0,0,4.14,138,,,,,,,,,,,,,,,,,,,
1306,COKE ZERO,Coke,99,1.99,6731906,0,355mL,,,t,0,0,0,0,138,,,,,,,,,,,,,,,,,,,
1309,TIC TAC T60 TROPICAL 29G,Tic Tac,38,1.99,62020005854,0,1 Pack,,,t,0,0,0,1.79,138,,,,,,,,,,,,,,,,,,,
1301,BAR REG SNICKERS SINGLE 52G,Snickers,78,1.99,58496422394,0,1 bar,,,t,0,0,0,1.54,138,,,,,,,,,,,,,,,,,,,
1319,KINDER BUENO SINGLE BAR WHITE 39G,Kinder,58,2.99,62020000705,0,1 bar,,,t,0,0,0,1.49,138,,,,,,,,,,,,,,,,,,,
1320,BAR REG SKITTLES TROPICAL 61G,Skittles,80,1.99,58496829636,0,1 pack,,,t,0,0,0,1.39,138,,,,,,,,,,,,,,,,,,,
1316,THIRSTY BUDDHA COCONUT WATER SPARK WATERMELON330ML,Thirsty Buddgha,99,2.99,852953001357,0,320mL,,,t,1,1,0,1.71,138,,,,,,,,,,,,,,,,,,,
1330,PRINGLES ALL DRESSED 156G,Pringles,186316,3.99,64100147973,0,156g,s,,t,0,0,0,3.4,138,,,,,,,,,,,,,,,,,,,
1317,GUM REG EXCEL BUBBLEMINT 12PC,Excel,18,1.99,64900428500,0,1 Pack,,,t,0,0,0,1.26,138,,,,,,,,,,,,,,,,,,,
1336,7UP,7UP,99,1,6541432,0,355mL,,,f,0,0,0,0,138,,,,,,,,,,,,,,,,,,,
1297,PERRIER SPARKLING RG PET 6X500ML,Perrier,99,2.99,74780000703,0,500mL,,,t,1,1,0,9.19,138,,,,,,,,,,,,,,,,,,,
1321,NOSH&CO DILL PICKLE CHIPS 130G,NOSH & CO,118459,3.99,771058803386,6,130g,,,t,7,1,0,1.74,138,,,,,,,,,,,,,,,,,,,
1328,TIC TAC ORANGE T60 29G,Tic Tac,40,1.99,62020005625,0,1 pack,,,t,1,1,0,1.79,138,,,,,,,,,,,,,,,,,,,
1311,BAR REG TWIX COOKIE 50G,Twix,79,1.99,58496352776,0,1 bar,,,t,0,0,0,1.54,138,,,,,,,,,,,,,,,,,,,
1294,KIND BAR CHOCOLATE DARK NUTS & SEA SALT 40G,KIND,119,2.49,602652170751,9,1 bar,,,t,9,0,0,1.49,138,,,,,,,,,,,,,,,,,,,
1290,MENTOS FRUIT  37G,Mentos,36,1.99,73390000165,0,1 Pack,,,t,0,0,0,0.88,138,,,,,,,,,,,,,,,,,,,
1307,SAN PELLEGRINO NATURAL ARANCIATA,San Pellegrino,99,2.99,55000201445,0,330mL,checkthis,,t,0,0,0,0,138,,,,,,,,,,,,,,,,,,,
1292,SMARTIES SMALL,Nestle,78,1.49,5986034,0,45g,,,t,0,0,0,0,138,,,,,,,,,,,,,,,,,,,
1325,COKE,Coke,99,1,6782900,0,355mL,,,f,1,1,0,0,138,,,,,,,,,,,,,,,,,,,
1318,TIC TAC T60 STRAWBERRY CR 29G,Tic Tac,39,1.99,62020006035,1,1 Pack,,,t,1,0,0,1.79,138,,,,,,,,,,,,,,,,,,,
1313,BAR M&M MINIS 30G,M&M,121,0.99,58496890131,0,30g,,,t,0,0,0,1.54,138,,,,,,,,,,,,,,,,,,,
1302,NOSH&CO RINGS SOUR CR & ONION 130G,NOSH & CO,104,4.99,771058802396,2,130g,,,t,9,7,0,1.92,138,,,,,,,,,,,,,,,,,,,
1327,GUM REG EXCEL WHITE BUBBLEMINT 12PC,Excel,19,1.99,64900409554,24,1 Pack,,,t,24,0,0,1.26,138,,,,,,,,,,,,,,,,,,,
1284,POPCHIPS CHIPS SOUR CREAM & ONION 142G,POP,102,4.99,82666712244,0,142g,,,t,0,0,0,3.33,138,,,,,,,,,,,,,,,,,,,
1280,GUM REG 5 COBALT COOLING PEPPERMINT 15 PC,5ive,11,2.99,64900408403,20,1 pack,,,t,20,0,0,1.96,138,,,,,,,,,,,,,,,,,,,
1312,NOSH&CO CHEESE FLAVOURED CRUNCHY CHEESIES 225G,NOSH & CO,105,3.99,771058802273,0,130g,,,t,8,8,0,2.3,138,,,,,,,,,,,,,,,,,,,
1308,GUM REG DENTYNE MINT 12 PC,Dentyne,16,1.99,57700329375,0,1 Pack,,,t,0,0,0,1,138,,,,,,,,,,,,,,,,,,,
1331,NOSH&CO CHIPS SOUR CR&CHEDDAR 130G,NOSH & CO,107,3.99,771058803980,6,130g,,,t,8,2,0,1.74,138,,,,,,,,,,,,,,,,,,,
1315,COKE DIET,Coke,99,1,6792800,0,355mL,,,f,0,0,0,0,138,,,,,,,,,,,,,,,,,,,
1289,GUM REG DENTYNE SPEAR 12 PC,Dentype,12,1.99,57700329436,0,1 pACK,,,t,0,0,0,1,138,,,,,,,,,,,,,,,,,,,
1293,NOSH&CO CHIPS REGULAR 130G,NOSH & CO,103,3.99,771058800453,6,130g,,,t,7,1,0,1.74,138,,,,,,,,,,,,,,,,,,,
1288,MAISON PERRIER FOREVER LEMON 6X500ML,Perrier,99,2.99,55000209724,0,500mL,,,t,2,2,0,9.19,138,,,,,,,,,,,,,,,,,,,
1298,GUM DENTYNE ICE ARCT BUBBLE 12PC,Dentyne,14,1.99,57700012178,0,1 pack,,,t,0,0,0,1,138,,,,,,,,,,,,,,,,,,,
1339,BAR REG JR CARAMEL 58.5G,Junior,41,1.99,62851764050,0,1 pack,,,t,0,0,0,1.51,138,,,,,,,,,,,,,,,,,,,
1340,KITKAT DARK 41G,Nestle,61,1.99,59800747554,0,1 bar,,,t,0,0,0,1.57,138,,,,,,,,,,,,,,,,,,,
1348,GUM REG EXCEL WHITE SPEARMINT 12PC,Excel,21,1.99,64900409561,0,1 pack,,,t,0,0,0,1.26,138,,,,,,,,,,,,,,,,,,,
1350,HERSHEY GLOSETTE RAISINS 50G,Glosettes,42,2.99,68000670234,0,1 pack,,,t,0,0,0,1.43,138,,,,,,,,,,,,,,,,,,,
1351,KIT KAT CHUNKY DRUMSTICK 48G,Nestle,63,1.99,59800745260,0,1 bar,,,t,0,0,0,1.57,138,,,,,,,,,,,,,,,,,,,
1353,PLANTERS CASHEWS RANCH 145G,Planters,109,4.99,58716978427,0,145g,,,t,0,0,0,4.15,138,,,,,,,,,,,,,,,,,,,
1349,TRIDENT SLAB FRESH MINT 14PC,Trident,23,1.99,73390055936,0,1 pack,,,t,0,0,0,1.36,138,,,,,,,,,,,,,,,,,,,
1342,NOSH&CO CHIPS ALL DRESS 130G,Nosh & Co,108,3.99,771058804000,0,130g,,,t,4,4,0,1.74,138,,,,,,,,,,,,,,,,,,,
1337,THIRSTY BUDDHA COCONUT WATER NATURAL 490ML,Thirsty Buddha,99,3.99,852953001418,0,490mL,,,t,1,1,0,2.24,138,,,,,,,,,,,,,,,,,,,
1338,GUM REG EXCEL SUGAR FREE PEPPERMINT 12PC,Excel,20,1.99,64900000324,0,1 pack,,,t,1,1,0,1.26,138,,,,,,,,,,,,,,,,,,,
1347,AQUAFINA 500ML,Aquafina,99,1.29,69000061008,0,500mL,,,t,4,4,0,0,138,,,,,,,,,,,,,,,,,,,
1358,FANTA PINEAPPLE,Fanta,99,1,67000011061,0,355mL,,,f,2,2,0,0,138,,,,,,,,,,,,,,,,,,,
1352,PRINGLES CHEDDAR CHEEZE 156G,Pringles,92,3.99,64100111394,0,1 bar,,,t,0,0,0,3.4,138,,,,,,,,,,,,,,,,,,,
1346,FANTA ORANGE,Fanta,99,1,67000011559,0,355mL,,,f,2,2,0,0,138,,,,,,,,,,,,,,,,,,,
1341,PRINGLES BBQ 156G,Pringles,91,3.99,64100111370,0,1 bar,,,t,0,0,0,3.4,138,,,,,,,,,,,,,,,,,,,
1592,RICOLA LOZ BAG HONEY LEM ECHIN WAL 75G,Ricola,160658,4.99,36602301900,9,19 lozenges,,2027-10-04,t,31,23,0,3.11,138,,,,,,,,,,,,,,,,,,,
1666,MENTOS RAINBOW 37.4G,Mentos,181684,1.99,73390026417,0,37g,,,t,0,0,0,0.88,138,,,,,,,,,,,,,,,,,,,
1663,BAR REG SKOR 39G,Skor,69694,1.99,56600009349,0,39g,,,t,0,0,0,1.43,138,,,,,,,,,,,,,,,,,,,
1664,GUM SUPER PAK TRIDENT TROPICAL TWIST 14 PC,Trident,178988,1.99,57700225653,0,14 pieces,,,t,0,0,0,1.36,138,,,,,,,,,,,,,,,,,,,
1662,GUM REG 5 RAIN TINGLING SPEARMINT 15PC,5,610410,2.99,64900408380,0,15 sticks,,,t,0,0,0,1.96,138,,,,,,,,,,,,,,,,,,,
1667,GUM 5 ASCENT ESCALATING WINTERMINT 15PCS,5,50566,2.99,64900227035,14,15 pieces,,,t,14,0,0,1.96,138,,,,,,,,,,,,,,,,,,,
1668,BAR REG AERO DARK & MILK 42G,Nestle,145576,1.99,59800100151,0,42g,,,t,0,0,0,1.57,138,,,,,,,,,,,,,,,,,,,
1684,NOSH&CO CHIPS EXTRAORDINARY JALAPENO 130G,Nosh & Ci,192082,3.99,771058809340,3,130g,,,t,6,3,0,1.74,138,,,,,,,,,,,,,,,,,,,
1741,SAN PELLEGRINO SPARKLING WAT MELOGRANO ARAN6X330ML,San Pellegrino,55000201384,1.99,55000201391,0,330mL,,,t,0,0,0,7.42,138,,,,,,,,,,,,,,,,,,,
1742,SAN PELLEGRINO - LIMONATA,San Pellegrino,55000201476,1.99,55000201476,0,330ml,,,t,2,2,0,0,138,,,,,,,,,,,,,,,,,,,
1822,RICOLA LOZ BAG XST ICY MENTHOL WAL 75G,Ricola,160656,4.99,36602335837,7,75 grams,,2026-07-20,t,13,6,0,3.11,138,,,,,,,,,,,,,,,,,,,
441,HYDRALYTE BERRY TB 20,HYDRALYTE,53569,15.99,9326173001097,2,15 ct,,2027-03-31,t,6,4,0,9.51,140,,,,,,,,,,,,,,,,,,,
692,BAND-AID FABRIC FLEXIBLE 80,BandAid,300947,10.99,62600130464,9,80 bandaids,check this,,t,13,4,0,6.22,140,,,,,,,,,,,,,,,,,,,
1510,OPTION+ EYE PATCH,Option+,106614,2.99,771290024280,8,1 Eye Patch,,,t,10,2,0,1.25,140,,,,,,,,,,,,,,,,,,,
1486,SUDOCREM CR DIAPER RASH 250G,Sudocrem,186932,18.99,624721510060,4,250g,,,t,6,2,0,11.02,140,,,,,,,,,,,,,,,,,,,
1545,MKO PF SLEEVE,MKO,0,34.99,738435173302,1,1 pair,,,t,2,1,0,0,140,,,,,,,,,,,,,,,,,,,
1534,NEUTROGENA WIPES ALL IN ONE 25,Neutrogena,102792,16.99,62600965004,9,25 clothes,,,t,12,3,0,10.34,140,,,,,,,,,,,,,,,,,,,
1,PCP RING CUSHION MEDIUM 16IN,PCP,233NV,39.99,48503623319,0,1 cushion,,,f,1,1,0,1,140,,,,,,,,,,,,,,,,,,,
2,DRIVE TOILET SUPPORT RAIL,Drive,10000,39.99,822383252841,0,1 rail,,,f,1,1,0,36.05,140,,,,,,,,,,,,,,,,,,,
226,ROBITUSSIN DM COUGH CONTROL SYR 250ML,robistussin,41889,22.99,62107468008,0,250 ML,,,t,0,0,0,13.8,140,,,,,,,,,,,,,,,,,,,
259,DEEP RELIEF ICE COLD GEL 255G,Deepfreeze,633750,12.99,57521004512,0,255g," Muscle and Joint Pain Relief, Reduces Inflammation - Ice Pain Relief Gel",,t,0,0,0,8.15,140,,,,,,,,,,,,,,,,,,,
300,OZONOL ANTIBIOTIC PLUS OINT 30G,Ozonol,133997,12.99,825422000014,0,30g,,,t,0,0,0,7.81,140,,,,,,,,,,,,,,,,,,,
305,BAND-AID KNUCKLE & FINGER TIP 20,Band Aid,977926,8.99,381370044529,0,20 Patches,Adhesive Bandages Knuckle Fingertip,,t,0,0,0,4.99,140,,,,,,,,,,,,,,,,,,,
301,OZONOL OINT 60G,Ozonol,137563,17.99,825422000038,3,30g,,2026-10-31,t,5,2,0,10.46,140,,,,,,,,,,,,,,,,,,,
319,"BAND-AID JJ GAUZE ROLL WIDE 4""X5YD",Band Aid,843938,7.99,62600125361,1,1 roll,"Minor Wound Care, Soft Padding and Instant Absorption, Large, 10 Centimeters by 4.5 Metres, 1 Count, 1 Sterile Roll, Large",,t,1,0,0,4.42,140,,,,,,,,,,,,,,,,,,,
317,"ABDOMINAL PADS 8""X10"" 2/PKG",Paramedic,825869,4.99,620278011616,6,2 Patches, ,,t,9,3,0,2.57,140,,,,,,,,,,,,,,,,,,,
336,COLACE GLYCERIN SUPP ADULT 24,Colace,96478,7.99,664985010029,7,12 ct,,2027-09-30,t,8,1,0,4.78,140,,,,,,,,,,,,,,,,,,,
435,JJ BABY PD VITAMIN E ALOE 623G,Johnson's,149241,8.99,62600114358,1,623 g,,,t,1,0,0,5.57,140,,,,,,,,,,,,,,,,,,,
448,VASELINE PETROL JELLY UNSCENT POT 215G,Vaseline,642850,6.99,65656912909,4,215 g,,,t,10,6,0,4.59,140,,,,,,,,,,,,,,,,,,,
451,UNDERPAD QUILTED WHITE/BEIGE 24X36,Formedica,786087,25.99,775757601809,5,13 ct,,,t,5,0,0,11.19,140,,,,,,,,,,,,,,,,,,,
452,UNDERPAD REUSABLE 87X188CM,Formedica,397166,35.99,775604018828,2,13 ct,,,t,2,0,0,27.39,140,,,,,,,,,,,,,,,,,,,
453,TENA SENSITIVE CARE PADS REG 10,TENA,138848,11.99,768702497008,3,10 ct,,,t,3,0,0,7.09,140,,,,,,,,,,,,,,,,,,,
454,TENA PROTECTIVE UNDERWEAR ULT LG 13,TENA,119890,29.99,768702723206,0,13 ct,,,t,0,0,0,16.26,140,,,,,,,,,,,,,,,,,,,
457,TENA ULTRAFLUSH SCENTED WASHCLOTHS 48,TENA,73236,11.99,768702657266,2,48 Cloths,,,t,2,0,0,7.38,140,,,,,,,,,,,,,,,,,,,
458,TENA MEN ABSORBENT GUARDS 10,TENA,81983,11.99,768702507011,4,10 ct,,,t,4,0,0,7.09,140,,,,,,,,,,,,,,,,,,,
459,TENA SENSITIVE CARE PADS ULTIMATE OVERNIGHT 28,TENA,88395,35.99,768702542821,3,28 ct,,,t,3,0,0,22.35,140,,,,,,,,,,,,,,,,,,,
462,TENA SENSTIVE CARE PADS HEAVY LONG 39,TENA,88392,34.99,768702542951,3,13 ct,,,t,3,0,0,22.35,140,,,,,,,,,,,,,,,,,,,
463,TENA SENSITIVE CARE PADS ULTRA THIN REG 30,TENA,138049,11.99,768702451000,5,30 units,,,t,5,0,0,7.09,140,,,,,,,,,,,,,,,,,,,
447,VASELINE PETROL JELLY JAR 100G,Vaseline,505842,4.99,65656201218,1,100 g,,,t,8,7,0,3.43,140,,,,,,,,,,,,,,,,,,,
449,VASELINE PETROL JELLY UNSCENT JAR 375G,Vaseline,642728,8.99,65656912886,8,375 g,,,t,10,2,0,6.1,140,,,,,,,,,,,,,,,,,,,
446,VASELINE PETROL JELLY BABY FRESH SCENT 375G,Vaseline,642827,8.99,65656913074,4,375g,,,t,7,3,0,6.1,140,,,,,,,,,,,,,,,,,,,
431,DDROPS BABY 400IU/DROP 90,D-Drops,821660,18.99,851228000071,2,2.5 ml,Vitamin D drops for Babies,2028-12-01,t,4,2,0,10.94,140,,,,,,,,,,,,,,,,,,,
466,ALWAYS PANTILINERS XTRA PROTECT 3IN1 XLONG 48,Always,150527,14.99,37000543015,1,48 ct,,,t,1,0,0,9.41,140,,,,,,,,,,,,,,,,,,,
469,ALWAYS INFINITY NIGHT UNSCENTED SZ4 38,Always,163861,22.99,37000820253,0,38 ct,,,t,0,0,0,14.15,140,,,,,,,,,,,,,,,,,,,
479,NASAL ASPIRATOR INFANT,PharmaScience,220798,4.99,63636900342,2,1 Aspirator,,,t,2,0,0,3.07,140,,,,,,,,,,,,,,,,,,,
480,NASAL ASPIRATOR,Mansfield,306464,4.99,58542010278,1,1 Aspirator,,,t,1,0,0,2.28,140,,,,,,,,,,,,,,,,,,,
496,MKO PF SLEEVE - MED,MKO,0,0,738435173296,1,1,,,t,1,0,0,0,140,,,,,,,,,,,,,,,,,,,
468,ALWAYS RADIANT PANTY LINER RG UNSCENTED 48,Always,74517,8.99,37000928638,1,48 Liners,,,t,3,2,0,5.25,140,,,,,,,,,,,,,,,,,,,
478,PHARMASCIENCE DROPPER PS220,PharmaScience,0,1.99,63636220341,2,1 Dropper,,,t,4,2,0,0,140,,,,,,,,,,,,,,,,,,,
481,HEALTH ONE DIGITAL THERMOMETER W/10 SECOND READ,Health One,0,18.99,627980500377,7,1 Thermometer,,,t,11,4,0,0,140,,,,,,,,,,,,,,,,,,,
477,HEALTH ONE GLASS DROPPERS,Health One,0,0,627980500803,4,2pk,,,t,4,0,0,0,140,,,,,,,,,,,,,,,,,,,
465,ALWAYS ULTRA THIN SIZE 3 EXTRA LONG SUP UNSCENT 38,Always,186614,18.99,37000899082,0,38 ct,,,t,1,1,0,12.99,140,,,,,,,,,,,,,,,,,,,
635,ROYALRED KRILL OIL SOFTGELS 500MG 60 WEBBER,RoyalRed,42930,29.99,625273033908,0,60ct,,,t,0,0,0,18.35,140,,,,,,,,,,,,,,,,,,,
668,ASCENSIA MICROLET LANCETS COLORED 200,Microlet,0,0,629322065506,19,200ct,,,t,20,1,0,11.29,140,,,,,,,,,,,,,,,,,,,
691,BD NANO PRO PEN NEEDLE ULTRAFINE 4MM 32G 100/BOX,BD,131348,69.99,382903205554,0,100ct,,,t,0,0,0,39.27,140,,,,,,,,,,,,,,,,,,,
745,MAGNESIUM OXIDE TB 420MG 90 JAMP,Jamp,161072,21.99,622082283227,0,90tabs,,,t,0,0,0,13.17,140,,,,,,,,,,,,,,,,,,,
744,MAGNESIUM BISGLYCINATE CAPS VEGET 200MG 120 WEBBER,Webber Naturals,157674,24.99,625273036947,4,120caps,,,t,12,8,0,14.54,140,,,,,,,,,,,,,,,,,,,
1154,Q-TIPS COTTON SWABS 400,Q-Tips,182907,8.99,65656222206,3,400 tips,,,t,6,3,0,5.09,140,,,,,,,,,,,,,,,,,,,
1179,ALWAYS MAXI OVERNIGHT EXTRA HEAVY FLOW 20,Always,51128,15.99,37000179023,7,20 pads,,,t,11,4,0,9.33,140,,,,,,,,,,,,,,,,,,,
1231,MATTRESS PROTECTORS VINYL ZIPPER TWIN,AMG,288957,20.99,775757454504,2,1 pad,,,t,2,0,0,11.2,140,,,,,,,,,,,,,,,,,,,
1242,DEPEND FIT BRIEF MAX PROTECTION W/TABS LG 16,Dependend,54392,39.99,36000193176,0,16 pads,,,t,0,0,0,21.98,140,,,,,,,,,,,,,,,,,,,
1259,TENA PADS MEN 20,Tena,69357,23.99,768702506007,0,20 pads,,,t,0,0,0,14.24,140,,,,,,,,,,,,,,,,,,,
1403,CERAVE LOT MOISTURIZING ULTRA LIGHT SPF30 50ML,CeraVe,134089,23.99,3606000511323,0,50mL,,,t,0,0,0,14.78,140,,,,,,,,,,,,,,,,,,,
1426,NIZORAL SHP 120ML,Nizoral,194453,23.99,53076000177,11,120ml,,2026-11-30,t,17,6,0,14.39,140,,,,,,,,,,,,,,,,,,,
1425,CANESTEN COMBIPACK TREATMENT 500MG 1DAY,Bayyer,160391,27.99,56500025371,1,10g,,2027-08-31,t,1,0,0,16.71,140,,,,,,,,,,,,,,,,,,,
1431,FLORASTOR DAILY CAPS 50,Biocodex,188703,49.99,704142000859,0,50 caps,,,t,0,0,0,30.01,140,,,,,,,,,,,,,,,,,,,
1399,ASPIRIN TB COATED DAILY LOW DOSE 81MG 180,Bayer,589754,31.99,56500355133,3,180 tabs,,,t,3,0,0,18.66,140,,,,,,,,,,,,,,,,,,,
1494,VASELINE LIP THERAPY ALOE 2X4.8G,Vaseline,156825,6.99,850005911753,0,1 stick,,,t,0,0,0,4,140,,,,,,,,,,,,,,,,,,,
1487,CANESTEN COMBIPACK TREATMENT 3DAYS,Canesten,151161,25.99,56500025395,7,30g,,2027-06-30,t,7,0,0,15.76,140,,,,,,,,,,,,,,,,,,,
1496,NIVEA LIP BALM PEARLY SHINE DUO 2X4.8G,Vaseline,147239,5.99,56594014091,0,2 sticks,,,t,0,0,0,3.54,140,,,,,,,,,,,,,,,,,,,
1495,NIVEA MEN CARE ACTIVE LIP BALM DUO 2X4.8G,Vaseline,147242,5.99,56594013971,0,2 sticks,,,t,0,0,0,3.54,140,,,,,,,,,,,,,,,,,,,
1498,NIVEA HYDRO CARE DUO 2X4.8G,Vaseline,31319,5.99,72140000073,12,2 sticks,,,t,13,1,0,3.54,140,,,,,,,,,,,,,,,,,,,
1509,ROCHE POSAY CICAPLAST BAUME LIPS B5 7.5ML,La Roche-Posay,99495,17.99,30106659,0,7.5ml,,,t,0,0,0,10.08,140,,,,,,,,,,,,,,,,,,,
1539,3M MICROPORE 3X10,3m,0,3.99,16940334006,0,1 roll,$24 for box,,t,0,0,0,0,140,,,,,,,,,,,,,,,,,,,
1513,NEILMED GENTLE MIST SALINE 177ML,NeilMed,334128,14.99,705928201019,0,1 can,,,t,0,0,0,8.35,140,,,,,,,,,,,,,,,,,,,
1517,CERAVE CLEANSER HYDRATING 355ML,Cerave,147367,20.99,3606000537590,2,355ml,,,t,2,0,0,12.76,140,,,,,,,,,,,,,,,,,,,
1523,GLYSOMED HAND CR UNSCENT 50ML,Glysomed,68650,4.99,41388000596,0,50ml,,,t,0,0,0,2.68,140,,,,,,,,,,,,,,,,,,,
1524,TYLENOL CHILD CHEWABLE TB GRAPE 160MG 2X20,Tylenol,115100,18.99,62600263643,0,20 X2,,,t,0,0,0,12.89,140,,,,,,,,,,,,,,,,,,,
1530,PHA PILL BX DLY,PharmaSystems,0,2.99,63636009182,1,1 box,,,t,1,0,0,1.57,140,,,,,,,,,,,,,,,,,,,
1532,"HEALTH ONE 3 IN 1 PILL SPLITTER, CRUSHER, STORAGE",Health one,0,9.99,627980112402,0,1 dev,,,t,0,0,0,0,140,,,,,,,,,,,,,,,,,,,
1533,PHA PILL SPLITT,PharmaSystems,0,9.99,63636073459,0,1 splitter,,,t,0,0,0,6,140,,,,,,,,,,,,,,,,,,,
1537,3M TRANSPORE 1X10,3m,0,1.99,474056,0,1 roll,$24 for box,,t,0,0,0,0,140,,,,,,,,,,,,,,,,,,,
1538,3M TRANSPORE 2X10,3m,0,3.99,16940343008,0,1 roll,$24 per box,,t,0,0,0,0,140,,,,,,,,,,,,,,,,,,,
1543,MKO HEEL THAT PAIN - LARGE,MKO,0,39.99,857858000023,1,1 support,,,t,1,0,0,0,140,,,,,,,,,,,,,,,,,,,
1544,MKO HEEL THAT PAIN - MED,MKO,0,39.99,857858000016,1,1 Pair,,,t,1,0,0,0,140,,,,,,,,,,,,,,,,,,,
1546,MKO PF SLEEVE LARGE,MKO,PC4750,34.99,738435173289,4,1 pair,,,t,4,0,0,0,140,,,,,,,,,,,,,,,,,,,
1547,MANSFIELD VINYL GLOVES PD FREE MD BX 100,Staysafe,0,19.99,58542700780,0,100 gloves,,,t,0,0,0,10.07,140,,,,,,,,,,,,,,,,,,,
1548,MANSFIELD VINYL GLOVES PD FREE LG BX 100,Staysafe,165444,19.99,58542700797,0,100 gloves,,,t,0,0,0,10.07,140,,,,,,,,,,,,,,,,,,,
1549,ULTICARE MINI PEN NEEDLES,UltiCare,0,49.99,357515000149,0,100 needles,,,t,0,0,0,0,140,,,,,,,,,,,,,,,,,,,
1550,ULTICARE PEN NEEDLE 32GX4MM 100,Ultiguard,23597,54.99,357515005434,2,1 case,,,t,2,0,0,30.98,140,,,,,,,,,,,,,,,,,,,
